customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
1423,34.0,Female,West,Primary,Salaried,1063320.5765631173,259298.8087900704,Car,623.5908061357811,9,314,0.37,2024-04-12,0
1424,57.0,Male,East,Secondary,Unemployed,671734.1339932423,225272.73000511632,Home,776.9675327226078,2,341,1.13,2022-07-23,0
1425,50.0,Female,West,Graduate,Salaried,662383.9000442317,293553.2402918177,Other,635.8790053534824,2,25,0.77,2024-12-17,0
1426,26.0,Male,West,Secondary,Salaried,866915.1981617308,126358.61665251371,Other,493.6982415109593,2,40,0.58,2019-09-26,0
1427,,Male,West,Graduate,Self-Employed,1162970.4729834679,327396.09085603856,Home,723.4599402983682,11,92,0.27,2020-08-27,0
1428,65.0,Other,West,Primary,Self-Employed,629733.0905146585,446107.32338349643,Other,611.6569410209484,6,349,0.83,2019-10-28,0
1429,56.0,Male,South,Secondary,Self-Employed,504761.2020335138,242337.93034143638,Business,730.7022942016011,3,55,0.66,2019-12-27,0
1430,46.0,Male,East,Secondary,Salaried,594056.136098002,370848.609125307,Other,547.7978012854688,3,252,0.53,2022-08-16,0
1431,59.0,Male,South,Graduate,Salaried,311871.5019284449,313380.4220491517,Home,682.963532971812,2,235,1.1,2018-04-12,0
1432,43.0,Female,East,Graduate,,924439.4746787889,198021.30995425011,Education,585.9631133164551,9,225,1.2,2020-01-05,1
1433,52.0,Male,North,Graduate,Salaried,,158061.13329623474,Business,,10,63,0.52,2021-09-22,0
1434,,Male,West,Primary,Salaried,647915.2114836111,169533.4880050424,Car,711.3285355660284,8,110,0.26,2022-08-14,0
1435,42.0,Male,South,Primary,Salaried,927405.2828547516,310657.4957908492,Home,692.7520801035108,1,335,1.3,2020-10-13,0
1436,41.0,Male,East,Post-Graduate,Salaried,605772.4188975377,260909.121975529,Car,655.5494266424074,3,112,0.21,2020-12-28,0
1437,30.0,Male,North,Graduate,Unemployed,889772.5988470992,507649.4914423127,Education,539.7232715030221,7,358,1.42,2019-10-15,1
1438,24.0,Male,North,Primary,Salaried,440477.8740459283,398488.953290596,Car,708.4275344441412,5,102,1.02,2019-03-19,0
1439,53.0,Female,West,Graduate,Unemployed,939679.8570809995,398073.71933070425,Home,732.514435039648,6,352,0.62,2022-04-16,0
1440,62.0,Male,East,Secondary,Salaried,785476.2553163676,306061.2122176347,Home,566.5602380674766,12,301,0.52,2018-06-08,1
1441,,Male,South,Secondary,Self-Employed,,165860.19693132973,Education,578.31766285552,6,40,0.21,2023-04-12,1
1442,18.0,Male,West,Primary,Salaried,732723.3719859489,315738.5093639661,Home,735.8845886426329,1,247,0.51,2020-06-30,0
1443,25.0,Male,South,Graduate,Salaried,378309.6763368159,277042.605140659,Education,633.3246749944587,3,395,0.38,2020-03-28,0
1444,63.0,Female,North,Graduate,Salaried,727000.1859867425,151874.42479657548,Education,900.0,9,149,1.0,2023-03-01,1
1445,33.0,Female,South,Secondary,Salaried,664582.553660849,491380.78182507475,Home,671.8043530815419,9,194,0.42,2021-12-03,0
1446,31.0,Male,South,Post-Graduate,,385141.84739060915,465629.1065273076,Other,598.9180489636465,5,127,0.89,2021-06-04,1
1447,29.0,Male,West,Secondary,Unemployed,532231.143273364,151437.06843896254,Education,662.8833705124785,2,302,0.97,2020-07-21,0
1448,68.0,Male,South,Secondary,Self-Employed,667688.6855118704,195067.81521901922,Home,616.9434663322921,8,90,0.59,2020-07-02,0
1449,40.0,Female,West,Primary,Salaried,548176.9537630397,203826.59570093988,Other,623.7991343935564,12,69,0.25,2018-04-07,0
1450,32.0,Female,North,Secondary,Salaried,150000.0,364006.0516525634,Education,738.8317907085961,3,114,0.25,2020-03-02,0
1451,45.0,Female,West,Primary,Salaried,,343644.36888632283,Other,452.5180255899994,9,298,0.23,2022-06-21,1
1452,51.0,Male,West,Graduate,Salaried,664477.5312275836,274361.97945415974,Business,694.3800603548195,12,356,1.16,2021-09-06,0
1453,19.0,Female,East,Graduate,Self-Employed,150000.0,307714.79422991944,Business,725.6360622613195,1,151,0.61,2021-02-15,0
1454,49.0,Male,South,Secondary,Unemployed,1233740.7349198489,140953.29900647662,Other,600.2404687057876,5,295,1.24,2018-10-12,0
1455,40.0,,North,Secondary,Salaried,1010348.0828282973,324707.68982747436,Education,725.0212283490521,0,399,0.76,2021-02-17,0
1456,39.0,Male,West,Primary,Salaried,612754.4872329162,255137.3514397704,Home,573.278082652734,5,32,0.79,2021-12-09,0
1457,68.0,Male,North,Secondary,Salaried,489375.6271583247,191085.91233917442,Car,597.2013163469098,12,22,0.87,2025-03-12,1
1458,42.0,Female,East,Secondary,Self-Employed,800797.8026901304,124710.06760780941,Home,587.9866365127173,11,243,1.13,2023-09-18,1
1459,39.0,Female,South,Graduate,Salaried,750581.7037210353,271979.1201271462,Car,726.1033730882068,9,194,0.56,2022-06-26,0
1460,39.0,Male,West,Primary,Self-Employed,835522.4812000934,320770.100630953,Car,510.40418506657335,0,109,0.36,2024-01-06,0
1461,66.0,Female,South,Graduate,Self-Employed,490094.9316862379,114549.13071371164,Education,781.211778082046,7,260,0.92,2021-09-18,0
1462,69.0,Other,East,Post-Graduate,Salaried,,270829.0354618901,Other,625.6049147108888,4,54,0.63,2018-04-24,0
1463,59.0,Female,East,Secondary,Self-Employed,581634.4692061127,285249.6029893053,Home,699.1929723325884,5,33,0.78,2019-04-18,0
1464,23.0,Female,North,Graduate,Salaried,870191.4371638917,203390.9419514331,Other,692.2966337090985,1,214,1.04,2020-12-05,0
1465,32.0,Female,West,Graduate,Self-Employed,500765.184885744,324460.506233658,Business,662.0985430565215,1,325,0.84,2020-01-02,0
1466,60.0,Other,North,Graduate,Salaried,1362035.9964383715,251115.63063677598,Education,601.9451150817952,11,353,1.01,2024-07-06,0
1467,,Female,East,Secondary,Salaried,873880.8372413146,309151.1214997597,Education,749.3898050342283,8,232,0.91,2020-12-23,0
1468,50.0,Male,South,Secondary,Unemployed,1421058.0691434117,350502.6220935596,Business,608.8118987423117,2,22,1.16,2018-06-06,0
1469,25.0,Male,North,Secondary,Unemployed,906900.4940815116,350600.77188391023,Home,591.5001073823277,5,198,1.12,2019-03-21,0
1470,70.0,Female,North,Secondary,Self-Employed,559633.9107828289,446149.88819257263,Business,720.2168226818826,9,59,0.89,2024-09-09,0
1471,61.0,Male,South,Secondary,Salaried,907345.198397299,317795.2525189961,Home,661.6599695629496,4,183,1.08,2022-11-15,0
1472,61.0,Female,North,Graduate,Self-Employed,925144.4545483041,211394.13947990217,Car,758.625726009296,11,326,1.34,2021-11-16,0
1473,22.0,Male,South,Primary,Salaried,793331.0361244406,194095.38211824224,Education,644.9866326835601,3,254,0.76,2021-07-08,0
1474,56.0,Male,West,Post-Graduate,Unemployed,857598.118008014,157683.57649717972,Home,597.9299701843403,9,276,0.74,2022-11-23,1
1475,21.0,Male,South,Graduate,Salaried,890431.7823519189,289407.15648076823,Other,671.979477841912,1,379,1.19,2024-10-19,0
1476,23.0,Male,West,Secondary,Unemployed,451579.7473085646,519517.5426708028,Other,614.1906275130077,7,392,0.96,2023-09-26,0
1477,62.0,Female,South,Primary,Unemployed,433785.3988175119,224307.6210579972,Education,600.2461990955436,9,135,0.29,2019-04-19,0
1478,49.0,Female,East,Post-Graduate,Self-Employed,501445.75034639164,335979.0627819978,Business,716.5510554924699,6,71,1.36,2022-04-27,0
1479,69.0,Female,East,Graduate,Salaried,731885.5985926276,184215.21461609434,Business,796.5244053820022,10,395,0.24,2024-06-19,0
1480,47.0,Female,West,Graduate,Salaried,644207.207131645,295789.2414531484,Home,630.2830566465208,1,161,1.17,2020-02-18,0
1481,64.0,Male,West,Secondary,Unemployed,456107.35851926287,503668.4856371623,Business,572.0207050971255,5,105,1.19,2020-11-09,0
1482,52.0,Female,East,Secondary,Salaried,893828.5526299117,378179.4081225779,Education,637.7234920080145,7,65,1.44,2018-07-01,0
1483,57.0,Female,West,Primary,Unemployed,770761.2050341199,122344.23923199283,Home,691.1840983916738,6,351,0.27,2022-11-22,0
1484,69.0,Female,South,Primary,Salaried,742232.2478427135,356948.71965376,Car,670.5983622781977,0,257,0.98,2018-01-07,0
1485,33.0,Male,South,Graduate,Salaried,635502.6737065162,365168.0324097999,Business,745.538535557737,4,29,0.76,2023-10-31,0
1486,30.0,Female,East,Graduate,Unemployed,605442.9744086068,292653.17582406284,Business,703.2071870620559,1,171,0.63,2024-01-15,0
1487,67.0,Female,North,Graduate,Self-Employed,489667.2095477559,374655.06551156606,Home,561.7272425512073,5,80,0.32,2020-03-18,0
1488,59.0,Other,South,Post-Graduate,Salaried,933435.0731343345,176883.92051964797,Other,610.5345319487379,6,37,0.93,2022-01-31,0
1489,47.0,Female,West,Graduate,Salaried,524126.77958670334,276960.88820993056,Business,,6,105,0.82,2022-11-02,1
1490,36.0,Male,North,Secondary,Salaried,752347.6166732042,467468.3713094122,Education,741.574347650415,2,156,0.34,2018-10-14,0
1491,34.0,Female,North,Secondary,Self-Employed,1115502.5990680084,446848.43375937565,Business,490.64901877828794,6,249,1.0,2021-09-14,1
1492,36.0,Female,South,Post-Graduate,Salaried,616935.5638276624,352929.1074534896,Car,547.333413550215,4,147,1.16,2024-12-27,0
1493,45.0,Male,South,Primary,Unemployed,940175.5351797986,172560.36361648893,Business,609.0558027195862,7,123,1.2,2021-07-09,0
1494,43.0,Female,North,Post-Graduate,Unemployed,842177.2540089183,159495.0417776575,Other,695.1133922483854,11,205,1.38,2019-05-26,0
1495,54.0,Female,North,Graduate,Salaried,777866.8908152634,284154.06067356915,Business,608.2677269035479,7,197,0.73,2021-05-15,0
1496,43.0,Male,East,Primary,Self-Employed,807587.1104761882,293721.4415217816,Home,620.7816469028406,6,376,1.44,2023-09-09,0
1497,70.0,Male,West,Graduate,Salaried,676273.3576822674,255202.8795421202,Business,622.357770138184,5,25,1.33,2021-06-20,0
1498,40.0,Male,East,Post-Graduate,Salaried,708693.9921983602,179442.03516754982,Other,663.8226097886596,1,360,0.59,2022-07-31,0
1499,26.0,Male,South,Graduate,Unemployed,562971.5129435689,333861.1736153858,Home,552.3590771783998,5,326,0.41,2021-08-29,0
1500,29.0,Male,East,Post-Graduate,Salaried,710364.2802835222,283532.68155154295,Education,574.2258361561562,12,55,0.77,2022-07-07,1
1501,70.0,Female,East,Post-Graduate,Salaried,553693.5010541257,310181.2733416984,Home,,11,346,0.72,2021-04-26,0
1502,18.0,Male,East,Secondary,Salaried,951413.7732691494,361030.19620425545,Car,682.1919277757609,10,375,0.95,2024-03-20,0
1503,18.0,Male,East,Secondary,Salaried,275125.64283038897,234023.09970623843,Home,710.8625737482276,8,300,0.96,2019-06-06,1
1504,64.0,Female,West,Post-Graduate,Salaried,820263.3227813706,210159.24068296448,Education,654.6422825164174,1,319,1.17,2020-02-25,0
1505,51.0,Female,West,Graduate,Self-Employed,,466859.0456528975,Business,638.7775801405808,0,33,0.86,2022-09-19,0
1506,49.0,Male,North,Primary,Self-Employed,761503.9910440084,183748.0411729351,Home,686.5704756876224,10,256,0.34,2022-04-02,0
1507,65.0,Male,South,Primary,Self-Employed,956124.7372163716,212227.24719086604,Home,708.2090946940906,12,304,1.32,2019-12-14,0
1508,42.0,Male,East,Graduate,Salaried,628469.1024892632,497387.1161948686,Home,717.6860539753375,4,349,0.6,2024-11-26,0
1509,57.0,Female,North,Post-Graduate,Salaried,763858.4611430125,204125.0090268984,Home,639.8752352144528,10,69,1.46,2024-05-20,0
1510,,Male,North,Graduate,Salaried,270864.5279533868,255426.80706677283,Education,726.4301245022657,5,280,0.35,2021-05-17,0
1511,70.0,Female,North,Graduate,Salaried,596170.7794661942,218385.0494135317,Other,452.7026568936303,2,129,1.45,2022-07-22,0
1512,18.0,Other,West,Primary,Salaried,913934.107793806,110016.89890211602,Other,721.3829607780098,7,216,0.32,2024-02-23,0
1513,33.0,Male,East,Secondary,Salaried,365209.56611587957,252292.94563128325,Home,615.8475234604958,6,397,0.5,2018-01-02,1
1514,56.0,Female,East,Post-Graduate,Salaried,739935.8417626863,161892.71119051302,Education,694.2705957041358,1,271,0.26,2021-05-29,0
1515,22.0,Other,South,Primary,Salaried,530620.7320290507,304763.1560300896,Education,598.0537819443309,11,107,1.12,2021-03-21,1
1516,39.0,Male,East,Secondary,Unemployed,672253.2570570663,466409.4871398847,Home,543.8644375937778,6,332,1.31,2020-05-10,1
1517,46.0,Female,East,Primary,Unemployed,545580.6278096007,88690.94996746232,Car,677.1763225053334,0,45,0.76,2022-10-27,0
1518,20.0,Female,North,Graduate,Self-Employed,388201.0989266424,218937.4842496407,Home,529.8775581343041,8,281,1.41,2024-07-03,1
1519,29.0,Female,South,Post-Graduate,Unemployed,796500.8287399502,336435.4615916449,Car,618.0258057421835,12,163,0.97,2024-10-20,0
1520,43.0,Female,East,Secondary,Self-Employed,687600.8094938134,90068.47927161751,Home,585.0056247116678,6,79,1.02,2025-05-05,1
1521,33.0,Female,West,Secondary,Salaried,853157.2799217998,523416.44084518874,Car,635.9973969365219,5,375,1.3,2021-08-12,0
1522,68.0,Female,East,Graduate,Salaried,898609.4769997152,324469.23992088705,Car,713.7767295677818,12,287,0.59,2023-03-20,0
1523,54.0,Female,North,Post-Graduate,Self-Employed,1006314.6842722537,461208.9213494904,Home,610.8123771636407,1,94,0.66,2022-12-15,0
1524,39.0,Female,West,Primary,Self-Employed,733371.6863606662,202405.03011718878,Car,675.1662037930089,2,22,1.38,2022-12-17,0
1525,46.0,Female,North,Secondary,,1017155.2561508021,214988.4564766041,Business,709.1476830581671,0,82,1.37,2020-05-25,0
1526,31.0,,East,Secondary,Self-Employed,456056.3731522614,247590.59207397135,Other,601.419595936497,9,255,1.47,2023-09-25,0
1527,45.0,Male,West,Post-Graduate,Salaried,927239.9573070328,781604.8022160039,Education,602.5797177024718,12,248,1.37,2023-04-23,0
1528,22.0,Male,South,Secondary,Self-Employed,814847.6040819634,518685.331324237,Car,759.5463121760168,4,294,0.37,2019-11-27,0
1529,64.0,Male,South,Primary,Unemployed,,286694.8961784603,Car,643.6489088177674,8,37,1.27,2025-05-22,0
1530,66.0,Male,West,Graduate,Salaried,811183.0585407793,304735.93260203983,Education,690.73110345055,12,99,0.73,2018-12-14,0
1531,47.0,Male,West,Graduate,Self-Employed,,368594.31681221316,Car,690.1248873887379,5,234,1.49,2021-03-08,0
1532,63.0,Female,North,Primary,Salaried,400813.2975187443,887157.1452626276,Education,554.1609915137617,4,190,0.81,2023-10-13,0
1533,69.0,Male,West,Post-Graduate,Self-Employed,1127457.0465192497,324928.3243502639,Home,589.1299299062404,11,348,0.92,2025-02-05,1
1534,22.0,Female,North,Primary,Self-Employed,657819.4554506824,274574.9921479346,Business,680.0277890832016,2,274,0.89,2024-12-11,0
1535,29.0,Male,East,Graduate,Salaried,,226545.43542533528,Business,,4,145,0.62,2021-10-04,0
1536,33.0,Female,North,Secondary,Self-Employed,424422.63143967703,301781.22815417463,Other,633.096190636926,7,274,0.3,2019-01-18,0
1537,43.0,Other,West,Graduate,Salaried,329555.42362579075,200083.30640392014,Car,580.7772902085774,11,91,1.36,2020-08-20,1
1538,43.0,Male,West,Secondary,Self-Employed,677920.2802969295,343879.35720293026,Other,738.8404913581323,1,57,1.24,2021-06-25,0
1539,65.0,Female,East,Post-Graduate,Salaried,614603.019622818,131098.1666255243,Home,677.689236252396,4,343,0.38,2020-07-09,0
1540,38.0,Male,West,Graduate,Self-Employed,700433.5891856127,235566.7767436971,Business,745.2997037912542,5,223,1.21,2020-03-26,0
1541,56.0,Female,West,Graduate,Salaried,721788.4850955437,387440.05822702835,Home,646.8700293157318,9,191,1.01,2019-08-27,0
1542,53.0,Male,South,Graduate,Self-Employed,1322365.2703151735,322726.93015744037,Home,640.8888645786382,7,242,0.73,2018-04-11,0
1543,50.0,Female,South,Graduate,Salaried,,212923.38602714165,Car,625.6056384736348,7,236,0.53,2018-07-09,0
1544,47.0,Male,East,Primary,Unemployed,4379940.107943447,238944.77679775332,Home,609.7544480355926,4,264,1.32,2020-09-29,0
1545,54.0,Female,North,Secondary,,1110506.0537612364,450299.11608738324,Business,850.0,8,355,1.11,2023-05-01,0
1546,40.0,Female,South,Post-Graduate,Unemployed,888406.0713179961,146502.70215135286,Other,714.5735612634578,3,210,0.91,2024-11-08,0
1547,27.0,Male,North,Primary,Self-Employed,641218.416862722,146928.76787580235,Business,564.7049163250574,11,317,0.99,2018-10-26,1
1548,22.0,Male,West,Graduate,Self-Employed,359631.9159668177,168582.92157736738,Car,850.0,8,339,0.32,2023-02-09,1
1549,53.0,Male,South,Post-Graduate,Salaried,819485.9693334766,800725.4085951187,Business,617.6016051998182,10,201,0.82,2022-08-25,0
1550,51.0,Male,East,Primary,Salaried,,136166.13041041233,Education,675.6921600141485,6,353,0.45,2025-01-23,0
1551,69.0,Female,East,Graduate,Salaried,1136921.866070746,432138.231506679,Other,725.1677897497492,5,224,0.47,2024-06-15,0
1552,48.0,Male,East,Secondary,Self-Employed,462510.51143830456,169033.76562937885,Education,526.9636858342,3,380,1.06,2020-03-07,0
1553,27.0,Male,South,Graduate,Unemployed,639118.4027036831,300192.0690279239,Education,583.8138558680721,1,218,1.38,2022-04-22,0
1554,36.0,Male,North,Primary,Salaried,464033.8523942883,200880.0915428111,Car,781.8531859656553,7,351,0.72,2023-07-18,0
1555,49.0,Female,West,Primary,Unemployed,,259691.9655073249,Home,632.0137069330883,5,184,0.47,2022-06-25,0
1556,,Male,North,Graduate,Self-Employed,866096.8835589067,120370.17258625038,Education,729.8936093408697,11,261,1.04,2020-09-26,0
1557,22.0,Male,North,Graduate,Self-Employed,530173.807658566,442704.65009419894,Business,613.7225247482924,2,149,1.33,2019-08-28,0
1558,62.0,Male,West,Graduate,Salaried,493932.2056707476,165918.33705040257,Home,642.3952315610527,6,246,1.17,2025-05-11,0
1559,21.0,Male,West,Secondary,Salaried,899248.9659305686,157454.47368237158,Business,792.82054928612,9,141,1.33,2018-01-23,0
1560,33.0,Female,South,Primary,Salaried,812684.6975108867,881609.5119160544,Business,685.0009793838418,6,63,0.9,2019-03-13,0
1561,41.0,Male,South,Graduate,Self-Employed,787502.7994837937,354035.9198527076,Home,622.4121786455202,5,215,1.18,2022-10-08,0
1562,33.0,Male,South,Secondary,Salaried,536778.1604502335,434177.2779164984,Home,595.3309231357722,1,377,0.38,2020-06-15,0
1563,19.0,Female,South,Post-Graduate,Salaried,1023255.8195536755,337542.1593820879,Business,602.6499686069437,7,223,0.65,2019-12-22,0
1564,66.0,Female,South,Graduate,Unemployed,703622.5493299478,214006.08325106231,Car,749.3248024589673,0,337,0.71,2023-10-23,0
1565,45.0,Male,West,Graduate,Self-Employed,1295047.5346886923,139605.38893791832,Other,711.2398646911137,12,276,0.86,2023-03-18,0
1566,49.0,Female,North,Post-Graduate,Unemployed,740291.5423675111,231096.3047462516,Other,558.1058694341127,0,36,1.41,2018-07-25,0
1567,44.0,Female,South,Primary,Salaried,150000.0,164541.86704832528,Car,656.9742845496562,5,291,1.34,2024-04-02,0
1568,37.0,Male,South,Graduate,Salaried,150000.0,169556.65771983043,Home,644.6546822555196,4,28,0.37,2020-10-17,0
1569,41.0,Female,North,Secondary,Self-Employed,,121589.55342806988,Business,675.2874215654635,8,268,0.42,2019-05-13,0
1570,29.0,Female,South,Post-Graduate,Salaried,1025123.5380827014,284144.4401403548,Other,601.7143104686904,12,220,0.66,2023-02-13,0
1571,67.0,Male,North,Secondary,Salaried,504042.96751903766,589309.0770206325,Business,737.8244489319538,11,78,0.58,2019-07-01,0
1572,52.0,Male,North,Graduate,Salaried,1225244.6931942878,1064143.3318339305,Car,649.8928578171179,6,394,1.0,2023-03-19,0
1573,,Male,West,Post-Graduate,Salaried,1115749.734248526,254512.39218700593,Business,679.8749214068328,1,159,1.37,2023-12-16,0
1574,50.0,Female,East,Primary,Salaried,752636.6908602869,262948.6549030767,Car,587.2247820708548,12,138,1.45,2024-04-08,1
1575,68.0,Other,West,Secondary,,834863.4855890329,58460.77782353997,Home,591.254948986355,11,60,1.05,2024-09-04,1
1576,60.0,Female,East,Graduate,Salaried,923632.5543471292,217093.25549899653,Car,850.0,6,341,1.29,2021-07-23,0
1577,54.0,Male,East,Secondary,Salaried,,131486.8403738754,Car,794.0063961941346,2,350,0.88,2022-12-18,0
1578,29.0,Female,East,Secondary,Self-Employed,870533.9916863954,286991.03690305527,Other,644.425506969367,0,286,0.47,2024-11-14,0
1579,20.0,,South,Secondary,Salaried,746982.9130677873,235628.5741005533,Business,,10,27,0.88,2023-08-30,0
1580,18.0,Male,West,Primary,Self-Employed,868075.2993966623,173745.6503915913,Other,747.0190011409944,7,202,0.92,2022-10-14,0
1581,50.0,Male,East,Post-Graduate,Salaried,834340.0703623064,283778.2357971545,Education,,11,153,1.17,2024-02-23,1
1582,57.0,Female,North,Graduate,Salaried,931102.5468187485,282558.1294888692,Car,592.0053438878292,2,200,0.49,2023-01-01,0
1583,27.0,Male,South,Primary,Self-Employed,307494.17673011584,573384.6258021018,Education,703.4941300281054,10,374,0.68,2019-10-14,1
1584,60.0,Female,West,Secondary,Salaried,778963.3624868637,378211.4653131652,Other,670.8048510490257,7,91,0.67,2023-04-29,0
1585,61.0,Male,East,Secondary,Salaried,815110.1268949341,299085.98761299875,Business,617.8396306929023,6,132,1.45,2023-01-18,0
1586,46.0,Male,North,Primary,Salaried,681788.208236957,167082.46353978006,Other,707.698123499899,11,126,0.78,2020-11-27,0
1587,30.0,Male,West,Secondary,Unemployed,896041.6110543897,156886.8996676085,Business,534.6013659525643,1,309,1.18,2020-10-09,0
1588,29.0,Male,West,Secondary,Salaried,1180291.9051422602,362008.87378232396,Business,659.2001222281966,12,332,1.18,2025-02-24,0
1589,48.0,Female,South,Secondary,Salaried,734554.2827761101,242793.19577401,Home,550.8861077149795,0,136,0.55,2021-02-09,0
1590,63.0,Male,West,Graduate,Self-Employed,872930.2701769226,303969.5453387563,Car,553.520692517995,6,139,0.94,2023-11-06,1
1591,,Female,South,Secondary,Salaried,1101566.1901128883,437573.6275161097,Other,593.4588168278075,12,166,1.36,2023-06-08,1
1592,68.0,Female,East,Graduate,Salaried,740391.1264854639,125923.59491342359,Business,679.0629821075191,0,346,0.82,2025-01-11,0
1593,67.0,Female,South,Graduate,Salaried,477884.19941029773,539564.5436165965,Other,595.9810392892296,5,229,1.43,2020-09-06,0
1594,52.0,Male,North,Graduate,Self-Employed,853944.712271981,435692.018645562,Other,552.5513113639695,12,315,0.48,2021-01-29,1
1595,40.0,Female,South,Graduate,Salaried,150000.0,96064.95814836737,Business,688.1799362141558,10,122,0.3,2022-12-07,1
1596,34.0,Female,North,Secondary,Salaried,150000.0,870259.066992098,Education,769.4197635552829,9,143,1.36,2018-11-14,1
1597,43.0,Male,South,Post-Graduate,Salaried,783253.0117790645,315113.49658775795,Car,701.108034736161,10,264,1.3,2021-03-16,0
1598,25.0,Male,West,Graduate,Self-Employed,150000.0,211235.9110600621,Car,794.1438979674917,9,398,1.49,2020-08-18,1
1599,46.0,Female,East,Secondary,Salaried,371208.06439295225,347851.55852825905,Home,762.734271488207,7,375,1.08,2021-01-17,1
1600,,Other,North,Graduate,Unemployed,604975.3591224194,164598.20822444177,Home,611.0057429992052,6,228,1.42,2021-10-07,0
1601,27.0,Male,South,Graduate,,519645.91256352834,352591.0538231897,Home,700.5727855491289,3,333,1.28,2021-08-02,0
1602,43.0,Female,South,Secondary,Unemployed,663048.3741132206,180457.7163443735,Car,642.6695365155874,0,128,1.3,2024-01-22,0
1603,51.0,Female,South,Secondary,Unemployed,978217.5351921242,736879.581506206,Education,734.9679824958447,0,396,0.94,2018-11-27,0
1604,68.0,Female,West,Primary,Salaried,759620.2028409827,276523.2261483481,Car,642.6550754189143,3,367,0.7,2019-07-21,0
1605,58.0,,West,Post-Graduate,Salaried,490169.89955513517,371354.171375315,Car,586.9042792632587,4,69,1.41,2019-09-10,0
1606,,Female,North,Graduate,Salaried,1038610.2681960689,181129.4866216082,Car,759.8724753880203,11,124,0.76,2020-08-05,0
1607,21.0,Male,North,Post-Graduate,Salaried,342785.6908639523,403627.62513956486,Car,675.4236440578695,6,392,0.9,2022-04-18,1
1608,70.0,Male,West,Graduate,Self-Employed,755470.8771930248,266654.73367153143,Education,596.9176262952615,3,46,0.78,2019-09-18,0
1609,67.0,Male,North,Secondary,Salaried,314978.5062470739,132465.0539487687,Home,610.1018959940941,9,307,0.93,2020-05-26,1
1610,62.0,Female,East,Primary,Salaried,763079.4764326349,238141.1014121233,Other,596.4063484449213,11,276,0.81,2018-09-21,1
1611,28.0,Female,East,Graduate,Salaried,620343.1490268506,704719.7848120838,Home,569.8602053832227,0,292,0.26,2022-08-27,0
1612,46.0,Male,West,Graduate,Unemployed,970559.477881592,412292.5763277176,Home,611.7987726205159,10,156,1.35,2022-07-28,0
1613,53.0,Female,North,Post-Graduate,Salaried,880172.3677985574,222017.71734865295,Other,679.8416970984965,9,359,0.78,2021-09-17,0
1614,42.0,Female,South,Secondary,Salaried,553215.1670020843,105389.37668022892,Car,655.1248536148944,6,320,0.97,2024-02-01,0
1615,38.0,Female,East,Secondary,Salaried,505265.0897959397,176973.34568831197,Education,614.9426450894273,1,341,0.38,2023-03-24,0
1616,53.0,Male,West,Graduate,Unemployed,621225.8167419727,132821.7121787885,Education,769.6405975037779,12,51,0.2,2022-08-31,0
1617,27.0,Female,North,Graduate,Self-Employed,1168892.865008585,106670.08119336513,Home,489.14932208962887,10,64,0.52,2018-09-13,1
1618,54.0,,West,Graduate,Salaried,1104767.1202770201,397438.5321754958,Other,674.4908732124569,1,284,1.12,2020-04-27,0
1619,26.0,Male,South,Graduate,Salaried,457932.95365783735,276839.63934257405,Business,638.5792596145925,7,49,0.33,2022-09-17,0
1620,41.0,Male,East,Secondary,Salaried,900056.334500337,658390.9772343046,Car,572.3855016162815,11,103,1.38,2022-05-15,1
1621,52.0,Male,West,Graduate,Salaried,267142.1427756836,488840.4021773191,Home,679.1563476630174,9,185,0.48,2024-07-20,1
1622,66.0,Male,West,Graduate,,588164.3847356588,268031.4310411263,Education,632.4201430111076,9,335,0.47,2018-03-22,0
1623,52.0,Female,West,Post-Graduate,Self-Employed,468108.91178438533,133641.0594561272,Other,749.7658772971115,9,20,0.44,2024-06-16,0
1624,65.0,Male,South,Graduate,Salaried,967319.8643931103,199299.36487495925,Other,719.4452193929174,4,268,0.22,2022-04-08,0
1625,53.0,Female,West,Secondary,Unemployed,377320.620052897,240132.23242487034,Home,802.4904589099189,9,280,1.2,2023-05-08,1
1626,35.0,Male,South,Secondary,Salaried,807337.558855618,222497.91640978414,Business,611.3345655588806,1,82,1.34,2018-01-25,0
1627,66.0,Female,South,Post-Graduate,Self-Employed,700177.5303914909,275617.77599773667,Education,761.7243591798012,4,183,1.0,2021-12-11,0
1628,56.0,Other,South,Secondary,Unemployed,656137.7925676224,436177.6012148298,Home,556.7316185587663,7,340,0.44,2021-05-08,1
1629,49.0,Male,East,Post-Graduate,Salaried,1117895.7376860995,413829.2767374931,Business,,5,353,0.57,2022-05-17,0
1630,41.0,Male,East,Primary,Self-Employed,1139924.2980835778,182651.03667519471,Other,612.7802357892583,2,220,0.82,2022-09-13,0
1631,40.0,Male,West,Graduate,Salaried,663901.7953867571,264295.46424807294,Car,698.1956330327528,7,241,1.44,2024-01-14,0
1632,49.0,Female,West,Graduate,Salaried,613520.9248500015,399132.2870762974,Education,696.2620638594842,8,171,0.52,2024-02-15,0
1633,54.0,Female,East,Post-Graduate,Salaried,323281.67029920826,450389.59493756323,Education,577.9504325417623,4,151,1.15,2024-10-06,1
1634,29.0,Male,North,Secondary,Salaried,698935.2531901975,192802.50574424802,Business,702.6553739187533,12,133,0.77,2020-06-22,0
