customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_to_income,avg_monthly_transactions,spending_to_income
1501,70.0,Female,East,Post-Graduate,Salaried,553693.5010541257,310181.2733416984,Home,655.129711500226,11,346,0.72,2021-04-26,0,0.560203926452402,57.666666666666664,1.3003584088114791e-06
1502,18.0,Male,East,Secondary,Salaried,951413.7732691494,361030.19620425545,Car,682.1919277757609,10,375,0.95,2024-03-20,0,0.37946706926863266,62.5,9.98514029007283e-07
1503,18.0,Male,East,Secondary,Salaried,275125.64283038897,234023.09970623843,Home,710.8625737482276,8,300,0.96,2019-06-06,1,0.8506044631052814,50.0,3.489314882189394e-06
1504,64.0,Female,West,Post-Graduate,Salaried,820263.3227813706,210159.24068296448,Education,654.6422825164174,1,319,1.17,2020-02-25,0,0.25620948157276,53.166666666666664,1.4263712243438276e-06
1505,51.0,Female,West,Graduate,Self-Employed,722660.0373930533,466859.0456528975,Business,638.7775801405808,0,33,0.86,2022-09-19,0,0.6460285908946337,5.5,1.1900478170930709e-06
1506,49.0,Male,North,Primary,Self-Employed,761503.9910440084,183748.0411729351,Home,686.5704756876224,10,256,0.34,2022-04-02,0,0.24129622869214357,42.666666666666664,4.464848562827177e-07
1507,65.0,Male,South,Primary,Self-Employed,956124.7372163716,212227.24719086604,Home,708.2090946940906,12,304,1.32,2019-12-14,0,0.22196606669621066,50.666666666666664,1.3805730033123108e-06
1508,42.0,Male,East,Graduate,Salaried,628469.1024892632,497387.1161948686,Home,717.6860539753375,4,349,0.6,2024-11-26,0,0.7914265223617194,58.166666666666664,9.54700871727024e-07
1509,57.0,Female,North,Post-Graduate,Salaried,763858.4611430125,204125.0090268984,Home,639.8752352144528,10,69,1.46,2024-05-20,0,0.26722883807747905,11.5,1.9113488614308263e-06
1510,44.38775187038525,Male,North,Graduate,Salaried,270864.5279533868,255426.80706677283,Education,726.4301245022657,5,280,0.35,2021-05-17,0,0.943005749024211,46.666666666666664,1.2921588612748572e-06
1511,70.0,Female,North,Graduate,Salaried,596170.7794661942,218385.0494135317,Other,452.7026568936303,2,129,1.45,2022-07-22,0,0.3663129038445521,21.5,2.4321889799736857e-06
1512,18.0,Other,West,Primary,Salaried,913934.107793806,110016.89890211602,Other,721.3829607780098,7,216,0.32,2024-02-23,0,0.12037727661536962,36.0,3.501346511429199e-07
1513,33.0,Male,East,Secondary,Salaried,365209.5661158796,252292.94563128325,Home,615.8475234604958,6,397,0.5,2018-01-02,1,0.6908169145581242,66.16666666666667,1.3690769530427685e-06
1514,56.0,Female,East,Post-Graduate,Salaried,739935.8417626863,161892.71119051302,Education,694.2705957041358,1,271,0.26,2021-05-29,0,0.21879290345612906,45.166666666666664,3.5138181626750786e-07
1515,22.0,Other,South,Primary,Salaried,530620.7320290507,304763.1560300896,Education,598.0537819443309,11,107,1.12,2021-03-21,1,0.5743521457684096,17.833333333333332,2.1107354696021974e-06
1516,39.0,Male,East,Secondary,Unemployed,672253.2570570663,466409.4871398847,Home,543.8644375937778,6,332,1.31,2020-05-10,1,0.6938002638792601,55.333333333333336,1.9486703652947815e-06
1517,46.0,Female,East,Primary,Unemployed,545580.6278096007,88690.94996746232,Car,677.1763225053334,0,45,0.76,2022-10-27,0,0.16256249845882378,7.5,1.393011337391599e-06
1518,20.0,Female,North,Graduate,Self-Employed,388201.0989266424,218937.4842496407,Home,529.8775581343041,8,281,1.41,2024-07-03,1,0.5639795581593984,46.833333333333336,3.6321380951743386e-06
1519,29.0,Female,South,Post-Graduate,Unemployed,796500.8287399502,336435.4615916449,Car,618.0258057421835,12,163,0.97,2024-10-20,0,0.42239185378360455,27.166666666666668,1.2178267303682814e-06
1520,43.0,Female,East,Secondary,Self-Employed,687600.8094938134,90068.47927161751,Home,585.0056247116678,6,79,1.02,2025-05-05,1,0.13098948987265246,13.166666666666666,1.4834188469773424e-06
1521,33.0,Female,West,Secondary,Salaried,853157.2799217998,523416.4408451888,Car,635.9973969365219,5,375,1.3,2021-08-12,0,0.6135052154664437,62.5,1.5237518691971517e-06
1522,68.0,Female,East,Graduate,Salaried,898609.4769997152,324469.23992088705,Car,713.7767295677818,12,287,0.59,2023-03-20,0,0.3610792543655645,47.833333333333336,6.565699729429706e-07
1523,54.0,Female,North,Post-Graduate,Self-Employed,1006314.6842722537,461208.9213494904,Home,610.8123771636407,1,94,0.66,2022-12-15,0,0.4583148080394229,15.666666666666666,6.558584608921797e-07
1524,39.0,Female,West,Primary,Self-Employed,733371.6863606662,202405.0301171888,Car,675.1662037930089,2,22,1.38,2022-12-17,0,0.2759924249620508,3.6666666666666665,1.8817197686594724e-06
1525,46.0,Female,North,Secondary,,1017155.256150802,214988.4564766041,Business,709.1476830581671,0,82,1.37,2020-05-25,0,0.21136247900854402,13.666666666666666,1.3468936936770701e-06
1526,31.0,,East,Secondary,Self-Employed,456056.3731522614,247590.59207397132,Other,601.419595936497,9,255,1.47,2023-09-25,0,0.5428947091839224,42.5,3.223285730751575e-06
1527,45.0,Male,West,Post-Graduate,Salaried,927239.9573070328,781604.8022160039,Education,602.5797177024718,12,248,1.37,2023-04-23,0,0.8429369291698833,41.333333333333336,1.4775031955901337e-06
1528,22.0,Male,South,Secondary,Self-Employed,814847.6040819634,518685.331324237,Car,759.5463121760168,4,294,0.37,2019-11-27,0,0.6365427458163867,49.0,4.5407263658442644e-07
1529,64.0,Male,South,Primary,Unemployed,722946.6985761167,286694.8961784603,Car,643.6489088177674,8,37,1.27,2025-05-22,0,0.39656436185837995,6.166666666666667,1.7566993562614435e-06
1530,66.0,Male,West,Graduate,Salaried,811183.0585407793,304735.93260203983,Education,690.73110345055,12,99,0.73,2018-12-14,0,0.375668512049824,16.5,8.99920175001167e-07
1531,47.0,Male,West,Graduate,Self-Employed,722816.387521256,368594.3168122132,Car,690.1248873887379,5,234,1.49,2021-03-08,0,0.5099418374785725,39.0,2.0613810446517903e-06
1532,63.0,Female,North,Primary,Salaried,400813.2975187443,887157.1452626276,Education,554.1609915137617,4,190,0.81,2023-10-13,0,2.2133924965928533,31.666666666666668,2.0208910358372525e-06
1533,69.0,Male,West,Post-Graduate,Self-Employed,1127457.0465192497,324928.3243502639,Home,589.1299299062404,11,348,0.92,2025-02-05,1,0.2881957457744411,58.0,8.159956096245769e-07
1534,22.0,Female,North,Primary,Self-Employed,657819.4554506824,274574.9921479346,Business,680.0277890832016,2,274,0.89,2024-12-11,0,0.41740175039337957,45.666666666666664,1.3529548155279886e-06
1535,29.0,Male,East,Graduate,Salaried,723042.4030517766,226545.43542533528,Business,656.7569400498251,4,145,0.62,2021-10-04,0,0.3133224752367843,24.166666666666668,8.574877453703115e-07
1536,33.0,Female,North,Secondary,Self-Employed,424422.631439677,301781.22815417463,Other,633.096190636926,7,274,0.3,2019-01-18,0,0.7110394352216977,45.666666666666664,7.068426087043826e-07
1537,43.0,Other,West,Graduate,Salaried,329555.42362579075,200083.3064039201,Car,580.7772902085774,11,91,1.36,2020-08-20,1,0.6071309772498666,15.166666666666666,4.126771712743154e-06
1538,43.0,Male,West,Secondary,Self-Employed,677920.2802969295,343879.35720293026,Other,738.8404913581323,1,57,1.24,2021-06-25,0,0.5072563355861118,9.5,1.8291236241772841e-06
1539,65.0,Female,East,Post-Graduate,Salaried,614603.019622818,131098.1666255243,Home,677.689236252396,4,343,0.38,2020-07-09,0,0.21330543853490871,57.166666666666664,6.182852798757905e-07
1540,38.0,Male,West,Graduate,Self-Employed,700433.5891856127,235566.7767436971,Business,745.2997037912542,5,223,1.21,2020-03-26,0,0.3363156484508235,37.166666666666664,1.7275013915407099e-06
1541,56.0,Female,West,Graduate,Salaried,721788.4850955437,387440.0582270284,Home,646.8700293157318,9,191,1.01,2019-08-27,0,0.5367778320483219,31.833333333333332,1.3993019019502722e-06
1542,53.0,Male,South,Graduate,Self-Employed,1322365.2703151735,322726.9301574404,Home,640.8888645786382,7,242,0.73,2018-04-11,0,0.244052787381902,40.333333333333336,5.520411163142626e-07
1543,50.0,Female,South,Graduate,Salaried,723064.0772324569,212923.38602714165,Car,625.6056384736348,7,236,0.53,2018-07-09,0,0.29447374407273896,39.333333333333336,7.329917453907906e-07
1544,47.0,Male,East,Primary,Unemployed,4379940.107943447,238944.7767977533,Home,609.7544480355926,4,264,1.32,2020-09-29,0,0.05455434798398355,44.0,3.0137398399719024e-07
1545,54.0,Female,North,Secondary,,1110506.0537612364,450299.1160873832,Business,850.0,8,355,1.11,2023-05-01,0,0.40549001472098184,59.166666666666664,9.99544303464603e-07
1546,40.0,Female,South,Post-Graduate,Unemployed,888406.0713179961,146502.70215135286,Other,714.5735612634578,3,210,0.91,2024-11-08,0,0.1649051113912454,35.0,1.0243063722538144e-06
1547,27.0,Male,North,Primary,Self-Employed,641218.416862722,146928.76787580235,Business,564.7049163250574,11,317,0.99,2018-10-26,1,0.22913996855342697,52.833333333333336,1.5439356917472139e-06
1548,22.0,Male,West,Graduate,Self-Employed,359631.9159668177,168582.92157736738,Car,850.0,8,339,0.32,2023-02-09,1,0.4687651848812053,56.5,8.897986685629025e-07
1549,53.0,Male,South,Post-Graduate,Salaried,819485.9693334766,800725.4085951187,Business,617.6016051998182,10,201,0.82,2022-08-25,0,0.9771069164812953,33.5,1.0006272598747986e-06
1550,51.0,Male,East,Primary,Salaried,723186.2065814688,136166.13041041233,Education,675.6921600141485,6,353,0.45,2025-01-23,0,0.1882864042085029,58.833333333333336,6.222463812289351e-07
1551,69.0,Female,East,Graduate,Salaried,1136921.866070746,432138.231506679,Other,725.1677897497492,5,224,0.47,2024-06-15,0,0.3800949250806201,37.333333333333336,4.1339692201042935e-07
1552,48.0,Male,East,Secondary,Self-Employed,462510.51143830456,169033.76562937885,Education,526.9636858342,3,380,1.06,2020-03-07,0,0.3654701059738546,63.333333333333336,2.2918398042536082e-06
1553,27.0,Male,South,Graduate,Unemployed,639118.4027036831,300192.0690279239,Education,583.8138558680721,1,218,1.38,2022-04-22,0,0.46969711364594063,36.333333333333336,2.159224322382428e-06
1554,36.0,Male,North,Primary,Salaried,464033.8523942883,200880.0915428111,Car,781.8531859656553,7,351,0.72,2023-07-18,0,0.43289964839057443,58.5,1.5516109358940001e-06
1555,49.0,Female,West,Primary,Unemployed,722989.6632298303,259691.9655073249,Home,632.0137069330883,5,184,0.47,2022-06-25,0,0.3591918096687528,30.666666666666668,6.500784505000484e-07
1556,45.909218107987996,Male,North,Graduate,Self-Employed,866096.8835589067,120370.17258625038,Education,729.8936093408697,11,261,1.04,2020-09-26,0,0.13898003199322623,43.5,1.200789449474177e-06
1557,22.0,Male,North,Graduate,Self-Employed,530173.807658566,442704.6500941989,Business,613.7225247482924,2,149,1.33,2019-08-28,0,0.8350179576945498,24.833333333333332,2.5086112908401636e-06
1558,62.0,Male,West,Graduate,Salaried,493932.2056707476,165918.33705040257,Home,642.3952315610527,6,246,1.17,2025-05-11,0,0.3359131782571043,41.0,2.3687461286537675e-06
1559,21.0,Male,West,Secondary,Salaried,899248.9659305686,157454.47368237158,Business,792.82054928612,9,141,1.33,2018-01-23,0,0.17509552932255326,23.5,1.4790119871015674e-06
1560,33.0,Female,South,Primary,Salaried,812684.6975108867,881609.5119160544,Business,685.0009793838418,6,63,0.9,2019-03-13,0,1.0848112615092576,10.5,1.107440564288395e-06
1561,41.0,Male,South,Graduate,Self-Employed,787502.7994837937,354035.9198527076,Home,622.4121786455202,5,215,1.18,2022-10-08,0,0.44956782386650224,35.833333333333336,1.4984073717242495e-06
1562,33.0,Male,South,Secondary,Salaried,536778.1604502335,434177.2779164984,Home,595.3309231357722,1,377,0.38,2020-06-15,0,0.8088579415234097,62.833333333333336,7.079274605383858e-07
1563,19.0,Female,South,Post-Graduate,Salaried,1023255.8195536756,337542.1593820879,Business,602.6499686069437,7,223,0.65,2019-12-22,0,0.32987074486350565,37.166666666666664,6.35227269250731e-07
1564,66.0,Female,South,Graduate,Unemployed,703622.5493299478,214006.08325106231,Car,749.3248024589673,0,337,0.71,2023-10-23,0,0.3041489836487731,56.166666666666664,1.0090637383297698e-06
1565,45.0,Male,West,Graduate,Self-Employed,1295047.5346886923,139605.38893791832,Other,711.2398646911137,12,276,0.86,2023-03-18,0,0.10779943222043746,46.0,6.640682885873603e-07
1566,49.0,Female,North,Post-Graduate,Unemployed,740291.5423675111,231096.3047462516,Other,558.1058694341127,0,36,1.41,2018-07-25,0,0.31216931643874696,6.0,1.9046550167123456e-06
1567,44.0,Female,South,Primary,Salaried,150000.0,164541.86704832528,Car,656.9742845496562,5,291,1.34,2024-04-02,0,1.0969457803221685,48.5,8.933333333333333e-06
1568,37.0,Male,South,Graduate,Salaried,150000.0,169556.65771983043,Home,644.6546822555196,4,28,0.37,2020-10-17,0,1.1303777181322028,4.666666666666667,2.4666666666666666e-06
1569,41.0,Female,North,Secondary,Self-Employed,723209.3995329194,121589.55342806988,Business,675.2874215654635,8,268,0.42,2019-05-13,0,0.16812496284837805,44.666666666666664,5.807446643686525e-07
1570,29.0,Female,South,Post-Graduate,Salaried,1025123.5380827014,284144.4401403548,Other,601.7143104686904,12,220,0.66,2023-02-13,0,0.2771806807517004,36.666666666666664,6.438248420618694e-07
1571,67.0,Male,North,Secondary,Salaried,504042.96751903766,589309.0770206325,Business,737.8244489319538,11,78,0.58,2019-07-01,0,1.169164366921505,13.0,1.1506955505298136e-06
1572,52.0,Male,North,Graduate,Salaried,1225244.6931942878,1064143.3318339305,Car,649.8928578171179,6,394,1.0,2023-03-19,0,0.8685149486831433,65.66666666666667,8.161635023229024e-07
1573,45.412109864670185,Male,West,Post-Graduate,Salaried,1115749.734248526,254512.39218700596,Business,679.8749214068328,1,159,1.37,2023-12-16,0,0.22810885306499656,26.5,1.2278739200621146e-06
1574,50.0,Female,East,Primary,Salaried,752636.6908602869,262948.6549030767,Car,587.2247820708548,12,138,1.45,2024-04-08,1,0.3493699657433898,23.0,1.926560341275158e-06
1575,68.0,Other,West,Secondary,,834863.4855890329,58460.77782353997,Home,591.254948986355,11,60,1.05,2024-09-04,1,0.07002435587692918,10.0,1.2576906501775902e-06
1576,60.0,Female,East,Graduate,Salaried,923632.5543471292,217093.25549899653,Car,850.0,6,341,1.29,2021-07-23,0,0.23504287985220396,56.833333333333336,1.3966593034519427e-06
1577,54.0,Male,East,Secondary,Salaried,723193.6519170346,131486.8403738754,Car,794.0063961941346,2,350,0.88,2022-12-18,0,0.18181415174943996,58.333333333333336,1.2168248403001114e-06
1578,29.0,Female,East,Secondary,Self-Employed,870533.9916863954,286991.03690305527,Other,644.425506969367,0,286,0.47,2024-11-14,0,0.32967240756113064,47.666666666666664,5.398985042382063e-07
1579,20.0,,South,Secondary,Salaried,746982.9130677873,235628.5741005533,Business,656.7413246313666,10,27,0.88,2023-08-30,0,0.31544038019939347,4.5,1.1780724627099223e-06
1580,18.0,Male,West,Primary,Self-Employed,868075.2993966623,173745.6503915913,Other,747.0190011409944,7,202,0.92,2022-10-14,0,0.20015043684845038,33.666666666666664,1.059815894588208e-06
1581,50.0,Male,East,Post-Graduate,Salaried,834340.0703623064,283778.2357971545,Education,656.5057750657347,11,153,1.17,2024-02-23,1,0.3401229856716887,25.5,1.4023058960741697e-06
1582,57.0,Female,North,Graduate,Salaried,931102.5468187483,282558.1294888692,Car,592.0053438878292,2,200,0.49,2023-01-01,0,0.3034661761524243,33.333333333333336,5.26257823774791e-07
1583,27.0,Male,South,Primary,Self-Employed,307494.17673011584,573384.6258021018,Education,703.4941300281054,10,374,0.68,2019-10-14,1,1.8647007624646987,62.333333333333336,2.211423992581259e-06
1584,60.0,Female,West,Secondary,Salaried,778963.3624868637,378211.4653131652,Other,670.8048510490257,7,91,0.67,2023-04-29,0,0.48553177662388874,15.166666666666666,8.601174744098427e-07
1585,61.0,Male,East,Secondary,Salaried,815110.1268949341,299085.98761299875,Business,617.8396306929023,6,132,1.45,2023-01-18,0,0.3669270908856593,22.0,1.7789007302897879e-06
1586,46.0,Male,North,Primary,Salaried,681788.208236957,167082.46353978006,Other,707.698123499899,11,126,0.78,2020-11-27,0,0.2450650532250188,21.0,1.1440502938837999e-06
1587,30.0,Male,West,Secondary,Unemployed,896041.6110543897,156886.8996676085,Business,534.6013659525643,1,309,1.18,2020-10-09,0,0.17508885495060503,51.5,1.316903127536087e-06
1588,29.0,Male,West,Secondary,Salaried,1180291.9051422602,362008.873782324,Business,659.2001222281966,12,332,1.18,2025-02-24,0,0.3067113077749112,55.333333333333336,9.997526839411603e-07
1589,48.0,Female,South,Secondary,Salaried,734554.2827761101,242793.19577401,Home,550.8861077149795,0,136,0.55,2021-02-09,0,0.3305313187425968,22.666666666666668,7.487533772471903e-07
1590,63.0,Male,West,Graduate,Self-Employed,872930.2701769226,303969.5453387563,Car,553.520692517995,6,139,0.94,2023-11-06,1,0.34821744155710027,23.166666666666668,1.076832860669941e-06
1591,44.30780827075427,Female,South,Secondary,Salaried,1101566.1901128883,437573.6275161097,Other,593.4588168278075,12,166,1.36,2023-06-08,1,0.39722862905883777,27.666666666666668,1.2346057932847663e-06
1592,68.0,Female,East,Graduate,Salaried,740391.1264854639,125923.5949134236,Business,679.0629821075191,0,346,0.82,2025-01-11,0,0.1700771260065822,57.666666666666664,1.1075227277404425e-06
1593,67.0,Female,South,Graduate,Salaried,477884.1994102977,539564.5436165965,Other,595.9810392892296,5,229,1.43,2020-09-06,0,1.129069645496569,38.166666666666664,2.992356729443241e-06
1594,52.0,Male,North,Graduate,Self-Employed,853944.712271981,435692.018645562,Other,552.5513113639695,12,315,0.48,2021-01-29,1,0.5102110387057404,52.5,5.620972799549582e-07
1595,40.0,Female,South,Graduate,Salaried,150000.0,96064.95814836735,Business,688.1799362141558,10,122,0.3,2022-12-07,1,0.640433054322449,20.333333333333332,2e-06
1596,34.0,Female,North,Secondary,Salaried,150000.0,870259.066992098,Education,769.4197635552829,9,143,1.36,2018-11-14,1,5.801727113280653,23.833333333333332,9.066666666666667e-06
1597,43.0,Male,South,Post-Graduate,Salaried,783253.0117790645,315113.49658775795,Car,701.108034736161,10,264,1.3,2021-03-16,0,0.40231380135011,44.0,1.6597446552388062e-06
1598,25.0,Male,West,Graduate,Self-Employed,150000.0,211235.9110600621,Car,794.1438979674917,9,398,1.49,2020-08-18,1,1.4082394070670805,66.33333333333333,9.933333333333334e-06
1599,46.0,Female,East,Secondary,Salaried,371208.06439295225,347851.55852825905,Home,762.734271488207,7,375,1.08,2021-01-17,1,0.9370797455521641,62.5,2.9094195509091556e-06
1600,45.33779072361888,Other,North,Graduate,Unemployed,604975.3591224194,164598.20822444177,Home,611.0057429992052,6,228,1.42,2021-10-07,0,0.27207423532622693,38.0,2.3472030365994738e-06
1601,27.0,Male,South,Graduate,,519645.91256352834,352591.0538231897,Home,700.5727855491289,3,333,1.28,2021-08-02,0,0.6785217497117989,55.5,2.463215757217211e-06
1602,43.0,Female,South,Secondary,Unemployed,663048.3741132206,180457.7163443735,Car,642.6695365155874,0,128,1.3,2024-01-22,0,0.27216372649389675,21.333333333333332,1.96064126050932e-06
1603,51.0,Female,South,Secondary,Unemployed,978217.5351921242,736879.581506206,Education,734.9679824958447,0,396,0.94,2018-11-27,0,0.7532880519888463,66.0,9.609314556147082e-07
1604,68.0,Female,West,Primary,Salaried,759620.2028409827,276523.2261483481,Car,642.6550754189143,3,367,0.7,2019-07-21,0,0.36402826717108117,61.166666666666664,9.215131422018491e-07
1605,58.0,,West,Post-Graduate,Salaried,490169.8995551352,371354.171375315,Car,586.9042792632587,4,69,1.41,2019-09-10,0,0.7576029693221592,11.5,2.8765536220801753e-06
1606,45.752667468343816,Female,North,Graduate,Salaried,1038610.2681960688,181129.4866216082,Car,759.8724753880203,11,124,0.76,2020-08-05,0,0.17439600990678303,20.666666666666668,7.317470501423227e-07
1607,21.0,Male,North,Post-Graduate,Salaried,342785.6908639523,403627.62513956486,Car,675.4236440578695,6,392,0.9,2022-04-18,1,1.1774926313938818,65.33333333333333,2.6255471683536516e-06
1608,70.0,Male,West,Graduate,Self-Employed,755470.8771930248,266654.73367153143,Education,596.9176262952615,3,46,0.78,2019-09-18,0,0.3529649411004369,7.666666666666667,1.0324686543816405e-06
1609,67.0,Male,North,Secondary,Salaried,314978.5062470739,132465.0539487687,Home,610.1018959940941,9,307,0.93,2020-05-26,1,0.42055267683840347,51.166666666666664,2.952582419292109e-06
1610,62.0,Female,East,Primary,Salaried,763079.4764326349,238141.1014121233,Other,596.4063484449213,11,276,0.81,2018-09-21,1,0.31207902815762145,46.0,1.061488383604178e-06
1611,28.0,Female,East,Graduate,Salaried,620343.1490268506,704719.7848120838,Home,569.8602053832227,0,292,0.26,2022-08-27,0,1.1360160677483053,48.666666666666664,4.1912286837997515e-07
1612,46.0,Male,West,Graduate,Unemployed,970559.477881592,412292.5763277176,Home,611.7987726205159,10,156,1.35,2022-07-28,0,0.42479887706378894,26.0,1.390950303165964e-06
1613,53.0,Female,North,Post-Graduate,Salaried,880172.3677985574,222017.71734865292,Other,679.8416970984965,9,359,0.78,2021-09-17,0,0.2522434530681216,59.833333333333336,8.86190056103325e-07
1614,42.0,Female,South,Secondary,Salaried,553215.1670020843,105389.37668022892,Car,655.1248536148944,6,320,0.97,2024-02-01,0,0.1905034116315756,53.333333333333336,1.753386490208692e-06
1615,38.0,Female,East,Secondary,Salaried,505265.0897959397,176973.34568831197,Education,614.9426450894273,1,341,0.38,2023-03-24,0,0.35025840744268677,56.833333333333336,7.52080457712742e-07
1616,53.0,Male,West,Graduate,Unemployed,621225.8167419727,132821.7121787885,Education,769.6405975037779,12,51,0.2,2022-08-31,0,0.21380584740565642,8.5,3.219441217831267e-07
1617,27.0,Female,North,Graduate,Self-Employed,1168892.865008585,106670.08119336511,Home,489.14932208962887,10,64,0.52,2018-09-13,1,0.0912573636015664,10.666666666666666,4.4486540688755156e-07
1618,54.0,,West,Graduate,Salaried,1104767.12027702,397438.5321754958,Other,674.4908732124569,1,284,1.12,2020-04-27,0,0.3597486971515212,47.333333333333336,1.0137883174140452e-06
1619,26.0,Male,South,Graduate,Salaried,457932.95365783735,276839.63934257405,Business,638.5792596145925,7,49,0.33,2022-09-17,0,0.6045418595260688,8.166666666666666,7.206295099840588e-07
1620,41.0,Male,East,Secondary,Salaried,900056.334500337,658390.9772343046,Car,572.3855016162815,11,103,1.38,2022-05-15,1,0.7314997428464386,17.166666666666668,1.533237362043679e-06
1621,52.0,Male,West,Graduate,Salaried,267142.1427756836,488840.4021773191,Home,679.1563476630174,9,185,0.48,2024-07-20,1,1.8298887517264288,30.833333333333332,1.7967962486662048e-06
1622,66.0,Male,West,Graduate,,588164.3847356588,268031.4310411263,Education,632.4201430111076,9,335,0.47,2018-03-22,0,0.4557083665676031,55.833333333333336,7.990963278254838e-07
1623,52.0,Female,West,Post-Graduate,Self-Employed,468108.9117843853,133641.0594561272,Other,749.7658772971115,9,20,0.44,2024-06-16,0,0.28549138051377954,3.3333333333333335,9.39952196856845e-07
1624,65.0,Male,South,Graduate,Salaried,967319.8643931104,199299.36487495925,Other,719.4452193929174,4,268,0.22,2022-04-08,0,0.20603253609394062,44.666666666666664,2.2743252578403984e-07
1625,53.0,Female,West,Secondary,Unemployed,377320.620052897,240132.23242487037,Home,802.4904589099189,9,280,1.2,2023-05-08,1,0.6364142844650418,46.666666666666664,3.180319166844819e-06
1626,35.0,Male,South,Secondary,Salaried,807337.558855618,222497.9164097841,Business,611.3345655588806,1,82,1.34,2018-01-25,0,0.2755946555058948,13.666666666666666,1.6597766142571374e-06
1627,66.0,Female,South,Post-Graduate,Self-Employed,700177.5303914909,275617.77599773667,Education,761.7243591798012,4,183,1.0,2021-12-11,0,0.39363984708796673,30.5,1.4282092135131345e-06
1628,56.0,Other,South,Secondary,Unemployed,656137.7925676224,436177.6012148298,Home,556.7316185587663,7,340,0.44,2021-05-08,1,0.6647652461961742,56.666666666666664,6.70590849946588e-07
1629,49.0,Male,East,Post-Graduate,Salaried,1117895.7376860995,413829.2767374931,Business,656.0504036848444,5,353,0.57,2022-05-17,0,0.37018593307643033,58.833333333333336,5.098865491515575e-07
1630,41.0,Male,East,Primary,Self-Employed,1139924.2980835778,182651.03667519471,Other,612.7802357892583,2,220,0.82,2022-09-13,0,0.16023084776968494,36.666666666666664,7.193460139226532e-07
1631,40.0,Male,West,Graduate,Salaried,663901.7953867571,264295.46424807294,Car,698.1956330327528,7,241,1.44,2024-01-14,0,0.3980942152658394,40.166666666666664,2.1689954900048517e-06
1632,49.0,Female,West,Graduate,Salaried,613520.9248500015,399132.2870762974,Education,696.2620638594842,8,171,0.52,2024-02-15,0,0.6505601861483054,28.5,8.475668537746024e-07
1633,54.0,Female,East,Post-Graduate,Salaried,323281.67029920826,450389.5949375632,Education,577.9504325417623,4,151,1.15,2024-10-06,1,1.3931801160291957,25.166666666666668,3.557269420612791e-06
1634,29.0,Male,North,Secondary,Salaried,698935.2531901975,192802.505744248,Business,702.6553739187533,12,133,0.77,2020-06-22,0,0.27585174000628304,22.166666666666668,1.1016757224441561e-06
1635,66.0,Female,East,Graduate,Self-Employed,1188325.8139364978,382346.3787526733,Home,619.5608733724887,1,236,0.59,2023-06-23,0,0.3217521442928995,39.333333333333336,4.96496830314189e-07
1636,30.0,Male,South,Secondary,Unemployed,667816.1651180192,316656.6220596347,Other,584.6562112038645,1,215,0.79,2020-06-17,0,0.4741673511357334,35.833333333333336,1.1829602834791936e-06
1637,40.0,Male,East,Primary,Self-Employed,882189.8207859449,157472.39361196492,Business,649.0574910286139,6,300,0.29,2021-01-22,0,0.17850171233178863,50.0,3.2872743843455175e-07
1638,42.0,Female,South,Graduate,Unemployed,350625.6690201839,400343.80975292006,Car,531.8524670909985,0,221,1.24,2022-11-21,1,1.1417983482831489,36.833333333333336,3.5365351414947857e-06
1639,52.0,Male,West,Graduate,Self-Employed,591306.2675665997,289459.77046544285,Car,724.5045079991017,9,154,0.52,2023-06-13,0,0.48952596368825163,25.666666666666668,8.794089095993418e-07
1640,58.0,Female,North,Post-Graduate,Salaried,815616.3264506627,112342.18287169756,Car,645.5503351646623,11,253,1.14,2018-04-29,0,0.13773900696738103,42.166666666666664,1.3977160130682591e-06
1641,47.0,Male,West,Secondary,Salaried,726465.5995120131,231670.92561148747,Business,647.3003502561568,1,160,0.29,2022-05-12,0,0.31890143974760427,26.666666666666668,3.991930246866485e-07
1642,34.0,Other,South,Secondary,Salaried,906166.8336026404,273738.560412579,Other,643.0266698330795,9,215,1.44,2021-10-08,0,0.30208406472379784,35.833333333333336,1.5891113497003672e-06
1643,66.0,Male,South,Primary,Self-Employed,723087.4862473245,198211.07170438004,Education,781.7480069353427,3,62,0.45,2022-07-15,0,0.27411769042367856,10.333333333333334,6.223313341175458e-07
1644,37.0,Male,South,Secondary,Unemployed,262502.86279408366,495892.3831693996,Home,771.5102151063857,0,76,1.35,2019-11-08,0,1.8890932384169643,12.666666666666666,5.142801056074527e-06
1645,65.0,Female,North,Secondary,Salaried,980522.5575805675,504959.87282051815,Education,758.060887471935,3,161,1.25,2023-03-30,0,0.5149905720338582,26.833333333333332,1.2748304364199087e-06
1646,44.82861677357846,Male,East,Graduate,Self-Employed,465962.67768227286,221627.8539205268,Other,643.1966684592929,12,229,1.46,2019-06-07,0,0.4756343469887276,38.166666666666664,3.1332981586897262e-06
1647,39.0,Other,West,Secondary,Self-Employed,826651.006875496,209795.23012089453,Education,560.750007000805,11,91,0.82,2024-12-23,1,0.25378936017251147,15.166666666666666,9.919542747541856e-07
1648,30.0,Female,West,Post-Graduate,Salaried,812714.2166221038,251294.9589181956,Business,648.7216445692869,10,243,1.15,2023-12-28,0,0.3092045811166643,40.5,1.415011545854042e-06
